x,age,workclass,education,marital-status,relationship,race,gender,hours-per-week,income
9286,54,Private,5th-6th,Married-civ-spouse,Husband,White,Male,51,<=50K
9287,27,Private,HS-grad,Never-married,Not-in-family,Black,Female,40,<=50K
9288,42,Private,Bachelors,Separated,Not-in-family,White,Female,50,<=50K
9289,33,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9290,19,Private,Assoc-acdm,Never-married,Not-in-family,White,Female,50,<=50K
9291,59,Private,11th,Married-civ-spouse,Wife,White,Female,28,<=50K
9292,54,Private,HS-grad,Widowed,Unmarried,White,Female,32,<=50K
9293,48,Private,7th-8th,Married-civ-spouse,Husband,White,Male,55,<=50K
9294,19,?,Some-college,Never-married,Own-child,White,Male,60,<=50K
9295,45,Private,HS-grad,Divorced,Not-in-family,White,Female,40,<=50K
9296,36,Private,Bachelors,Never-married,Not-in-family,White,Male,70,<=50K
9297,35,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,<=50K
9298,47,Private,Some-college,Divorced,Not-in-family,White,Female,36,<=50K
9299,33,Private,Bachelors,Never-married,Not-in-family,White,Male,40,<=50K
9300,48,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
9301,42,Private,HS-grad,Separated,Unmarried,Black,Female,40,<=50K
9302,19,Private,Some-college,Never-married,Own-child,White,Male,24,<=50K
9303,64,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
9304,51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,8,<=50K
9305,20,Federal-gov,HS-grad,Never-married,Other-relative,White,Male,20,<=50K
9306,28,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
9307,52,Private,Masters,Married-civ-spouse,Husband,White,Male,50,>50K
9308,29,Self-emp-not-inc,Some-college,Never-married,Not-in-family,White,Male,45,<=50K
9309,51,Private,Bachelors,Separated,Not-in-family,White,Male,40,<=50K
9310,36,Private,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
9311,43,Private,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
9312,52,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
9313,50,Private,HS-grad,Divorced,Not-in-family,White,Male,40,>50K
9314,25,Private,Some-college,Divorced,Not-in-family,White,Male,30,<=50K
9315,36,Private,Assoc-acdm,Never-married,Unmarried,Black,Female,40,<=50K
9316,44,Private,Some-college,Married-civ-spouse,Wife,White,Female,60,<=50K
9317,47,Private,10th,Married-spouse-absent,Not-in-family,Black,Male,45,<=50K
9318,32,Private,HS-grad,Divorced,Own-child,White,Male,40,<=50K
9319,37,Private,Masters,Never-married,Unmarried,Asian-Pac-Islander,Male,40,<=50K
9320,40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9321,34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,60,<=50K
9322,35,Self-emp-inc,Some-college,Married-civ-spouse,Husband,White,Male,50,>50K
9323,26,Private,Some-college,Never-married,Own-child,White,Male,3,<=50K
9324,49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Husband,White,Male,50,<=50K
9325,63,?,Bachelors,Married-civ-spouse,Husband,White,Male,30,>50K
9326,46,Self-emp-not-inc,Bachelors,Married-spouse-absent,Not-in-family,White,Male,25,<=50K
9327,31,Local-gov,Some-college,Never-married,Own-child,Black,Male,40,<=50K
9328,22,Private,Assoc-voc,Never-married,Not-in-family,White,Male,30,<=50K
9329,20,Private,Some-college,Never-married,Not-in-family,White,Female,12,<=50K
9330,52,Private,Doctorate,Never-married,Not-in-family,White,Male,40,>50K
9331,26,Private,Some-college,Never-married,Not-in-family,Black,Female,40,<=50K
9332,34,Private,Bachelors,Married-civ-spouse,Husband,White,Male,50,>50K
9333,31,Private,9th,Never-married,Not-in-family,White,Male,40,<=50K
9334,46,Private,HS-grad,Divorced,Unmarried,White,Female,30,<=50K
9335,22,Private,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
9336,38,Private,Assoc-voc,Never-married,Own-child,White,Male,40,<=50K
9337,35,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9338,27,State-gov,Some-college,Never-married,Not-in-family,White,Male,40,<=50K
9339,27,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,40,<=50K
9340,46,Private,Some-college,Divorced,Unmarried,White,Female,40,<=50K
9341,40,?,HS-grad,Never-married,Not-in-family,White,Female,4,<=50K
9342,19,Private,Some-college,Never-married,Own-child,White,Male,10,<=50K
9343,69,?,HS-grad,Married-civ-spouse,Husband,White,Male,60,>50K
9344,20,Private,Some-college,Never-married,Own-child,White,Male,35,<=50K
9345,34,Federal-gov,Bachelors,Married-civ-spouse,Husband,White,Male,60,<=50K
9346,49,Private,Masters,Married-civ-spouse,Husband,White,Male,45,>50K
9347,27,Private,Some-college,Married-civ-spouse,Husband,Other,Male,50,<=50K
9348,59,Private,Some-college,Married-civ-spouse,Wife,White,Female,14,>50K
9349,45,Private,Bachelors,Married-civ-spouse,Husband,White,Male,60,>50K
9350,21,Private,Some-college,Never-married,Own-child,White,Female,15,<=50K
9351,51,State-gov,Assoc-voc,Divorced,Unmarried,White,Female,40,<=50K
9352,64,?,11th,Never-married,Unmarried,White,Male,40,<=50K
9353,41,State-gov,Doctorate,Married-civ-spouse,Husband,White,Male,40,>50K
9354,18,?,12th,Never-married,Own-child,Asian-Pac-Islander,Female,24,<=50K
9355,49,Private,Masters,Married-spouse-absent,Not-in-family,White,Male,40,<=50K
9356,51,Private,HS-grad,Divorced,Own-child,Black,Male,40,<=50K
9357,20,Private,Some-college,Never-married,Own-child,White,Female,20,<=50K
9358,69,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,48,<=50K
9359,18,?,HS-grad,Never-married,Own-child,White,Female,35,<=50K
9360,43,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
9361,50,Private,HS-grad,Divorced,Unmarried,Black,Female,44,<=50K
9362,32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9363,27,Local-gov,HS-grad,Never-married,Own-child,White,Male,40,<=50K
9364,38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9365,62,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
9366,46,Private,HS-grad,Divorced,Not-in-family,White,Male,44,<=50K
9367,19,Private,Some-college,Never-married,Own-child,White,Female,40,<=50K
9368,17,?,10th,Never-married,Own-child,White,Male,40,<=50K
9369,21,Private,HS-grad,Never-married,Unmarried,White,Female,40,<=50K
9370,36,Private,Bachelors,Never-married,Not-in-family,White,Female,50,<=50K
9371,36,Private,12th,Divorced,Not-in-family,White,Male,40,<=50K
9372,23,Private,HS-grad,Never-married,Own-child,Asian-Pac-Islander,Male,40,<=50K
9373,58,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
9374,40,Private,Bachelors,Married-civ-spouse,Husband,White,Male,45,<=50K
9375,64,Private,Some-college,Married-civ-spouse,Wife,White,Female,35,<=50K
9376,66,Private,11th,Married-civ-spouse,Husband,White,Male,20,<=50K
9377,42,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9378,55,Private,Some-college,Widowed,Unmarried,White,Female,40,<=50K
9379,53,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
9380,25,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9381,39,Private,Some-college,Never-married,Unmarried,Black,Female,40,<=50K
9382,20,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
9383,32,Private,HS-grad,Married-civ-spouse,Husband,White,Male,54,<=50K
9384,28,Private,Bachelors,Never-married,Unmarried,White,Male,65,<=50K
9385,23,Federal-gov,Assoc-acdm,Never-married,Own-child,White,Female,40,<=50K
9386,18,Private,HS-grad,Never-married,Own-child,White,Male,25,<=50K
9387,43,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,White,Male,35,>50K
9388,29,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9389,32,Private,Some-college,Married-civ-spouse,Husband,White,Male,46,<=50K
9390,31,Local-gov,HS-grad,Divorced,Unmarried,White,Male,40,<=50K
9391,60,Private,5th-6th,Married-civ-spouse,Husband,White,Male,40,<=50K
9392,42,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
9393,46,Private,Masters,Married-civ-spouse,Husband,White,Male,50,>50K
9394,38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,>50K
9395,18,Private,11th,Never-married,Own-child,White,Female,19,<=50K
9396,31,Private,HS-grad,Never-married,Own-child,White,Female,40,<=50K
9397,54,Private,HS-grad,Married-civ-spouse,Husband,White,Male,55,<=50K
9398,46,Private,Some-college,Married-civ-spouse,Husband,White,Male,50,<=50K
9399,27,Self-emp-not-inc,HS-grad,Never-married,Own-child,White,Male,80,<=50K
9400,50,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,45,>50K
9401,38,Self-emp-not-inc,7th-8th,Married-civ-spouse,Husband,White,Male,56,<=50K
9402,36,State-gov,Masters,Never-married,Own-child,White,Female,40,<=50K
9403,25,Private,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
9404,19,Private,HS-grad,Never-married,Own-child,White,Male,25,<=50K
9405,60,Local-gov,Some-college,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,60,<=50K
9406,45,Local-gov,9th,Never-married,Own-child,White,Male,40,<=50K
9407,21,Private,Some-college,Never-married,Own-child,White,Male,16,<=50K
9408,42,Private,HS-grad,Divorced,Not-in-family,White,Male,46,<=50K
9409,38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
9410,22,?,Some-college,Never-married,Own-child,White,Male,40,<=50K
9411,19,Private,HS-grad,Never-married,Not-in-family,Black,Male,32,<=50K
9412,23,Private,Some-college,Never-married,Own-child,White,Male,40,<=50K
9413,24,Private,Some-college,Never-married,Own-child,White,Female,30,<=50K
9414,30,Private,Assoc-acdm,Divorced,Not-in-family,White,Male,52,<=50K
9415,62,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
9416,26,Self-emp-not-inc,Prof-school,Never-married,Own-child,White,Male,20,<=50K
9417,42,Federal-gov,Bachelors,Married-civ-spouse,Husband,White,Male,52,>50K
9418,33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9419,54,Self-emp-inc,Doctorate,Married-civ-spouse,Husband,White,Male,50,>50K
9420,35,Private,Bachelors,Divorced,Unmarried,White,Female,32,<=50K
9421,33,Private,HS-grad,Divorced,Not-in-family,White,Male,40,<=50K
9422,45,Private,HS-grad,Divorced,Not-in-family,White,Female,55,<=50K
9423,62,Private,Bachelors,Married-civ-spouse,Wife,White,Female,30,>50K
9424,24,Private,HS-grad,Never-married,Own-child,White,Male,40,<=50K
9425,50,Local-gov,Some-college,Divorced,Not-in-family,Black,Female,40,<=50K
9426,54,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
9427,58,Private,7th-8th,Divorced,Own-child,White,Male,40,<=50K
9428,39,Self-emp-inc,HS-grad,Married-civ-spouse,Husband,White,Male,50,<=50K
9429,32,Private,HS-grad,Divorced,Unmarried,White,Male,40,<=50K
9430,27,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
9431,27,Private,HS-grad,Married-civ-spouse,Husband,White,Male,35,<=50K
9432,20,Private,Some-college,Never-married,Own-child,White,Male,60,<=50K
9433,64,Private,7th-8th,Married-civ-spouse,Husband,White,Male,40,<=50K
9434,55,Self-emp-inc,Masters,Widowed,Not-in-family,White,Female,40,<=50K
9435,46,Private,HS-grad,Divorced,Not-in-family,White,Female,43,<=50K
9436,45,Private,Some-college,Married-civ-spouse,Husband,White,Male,55,<=50K
9437,26,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
9438,36,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9439,25,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
9440,58,Private,10th,Married-civ-spouse,Husband,White,Male,40,>50K
9441,39,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,45,<=50K
9442,47,Private,HS-grad,Widowed,Not-in-family,Asian-Pac-Islander,Female,45,<=50K
9443,35,Private,Masters,Married-civ-spouse,Husband,White,Male,48,<=50K
9444,38,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9445,50,Private,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
9446,36,Private,HS-grad,Divorced,Unmarried,White,Female,38,<=50K
9447,28,Private,5th-6th,Never-married,Other-relative,White,Male,40,<=50K
9448,44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Wife,White,Female,45,<=50K
9449,40,Private,HS-grad,Divorced,Unmarried,White,Female,40,<=50K
9450,55,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
9451,29,Self-emp-not-inc,HS-grad,Never-married,Not-in-family,White,Male,45,<=50K
9452,33,Private,HS-grad,Married-civ-spouse,Husband,White,Male,45,<=50K
9453,19,?,Some-college,Never-married,Own-child,White,Female,30,<=50K
9454,32,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,>50K
9455,45,Local-gov,Masters,Married-civ-spouse,Husband,Black,Male,10,>50K
9456,23,Private,HS-grad,Never-married,Own-child,White,Male,25,<=50K
9457,31,Private,Assoc-voc,Never-married,Own-child,Black,Male,40,<=50K
9458,22,Private,Some-college,Never-married,Not-in-family,Asian-Pac-Islander,Female,40,<=50K
9459,59,Private,HS-grad,Divorced,Not-in-family,Black,Male,40,<=50K
9460,32,Private,Some-college,Never-married,Not-in-family,White,Male,38,<=50K
9461,49,State-gov,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
9462,22,Private,Some-college,Never-married,Own-child,White,Male,30,<=50K
9463,26,Private,Some-college,Never-married,Not-in-family,White,Male,30,<=50K
9464,23,State-gov,Some-college,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K
9465,55,Self-emp-not-inc,Some-college,Married-civ-spouse,Wife,White,Female,50,<=50K
9466,47,Private,HS-grad,Married-civ-spouse,Husband,White,Male,49,>50K
9467,44,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9468,27,Private,Some-college,Never-married,Not-in-family,White,Male,24,<=50K
9469,40,State-gov,Masters,Married-civ-spouse,Wife,White,Female,37,>50K
9470,32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Wife,White,Female,8,>50K
9471,20,Private,Some-college,Never-married,Other-relative,Asian-Pac-Islander,Male,40,<=50K
9472,84,Local-gov,HS-grad,Widowed,Not-in-family,White,Female,33,<=50K
9473,40,Private,Some-college,Divorced,Other-relative,White,Male,50,<=50K
9474,37,Private,Bachelors,Never-married,Not-in-family,White,Female,40,<=50K
9475,44,Private,Some-college,Divorced,Own-child,White,Male,40,<=50K
9476,47,Private,Some-college,Divorced,Unmarried,White,Female,40,<=50K
9477,62,Self-emp-not-inc,Some-college,Married-civ-spouse,Husband,White,Male,25,<=50K
9478,19,?,Some-college,Never-married,Own-child,White,Female,40,<=50K
9479,47,Private,HS-grad,Never-married,Not-in-family,White,Male,45,<=50K
9480,44,Local-gov,HS-grad,Divorced,Unmarried,Black,Male,40,<=50K
9481,26,Local-gov,Bachelors,Married-civ-spouse,Husband,White,Male,41,<=50K
9482,36,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
9483,52,Private,11th,Married-civ-spouse,Husband,White,Male,40,<=50K
9484,33,Private,Some-college,Divorced,Unmarried,White,Female,40,<=50K
9485,48,?,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9486,33,Private,HS-grad,Married-civ-spouse,Husband,Black,Male,40,<=50K
9487,25,Private,Bachelors,Married-civ-spouse,Husband,White,Male,20,<=50K
9488,62,Private,Bachelors,Married-civ-spouse,Husband,White,Male,40,<=50K
9489,38,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
9490,46,Private,HS-grad,Married-spouse-absent,Not-in-family,White,Male,65,<=50K
9491,18,?,Some-college,Never-married,Own-child,White,Female,40,<=50K
9492,46,Private,Bachelors,Married-civ-spouse,Husband,White,Male,44,>50K
9493,38,Private,HS-grad,Divorced,Unmarried,White,Female,70,<=50K
9494,52,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,>50K
9495,63,Self-emp-not-inc,7th-8th,Married-civ-spouse,Husband,White,Male,15,<=50K
9496,49,Private,Some-college,Married-civ-spouse,Husband,White,Male,43,<=50K
9497,17,Local-gov,11th,Never-married,Own-child,White,Female,12,<=50K
9498,33,Private,HS-grad,Never-married,Not-in-family,White,Female,35,<=50K
9499,70,Self-emp-not-inc,HS-grad,Widowed,Other-relative,White,Female,20,<=50K
9500,19,Private,Some-college,Never-married,Own-child,White,Female,15,<=50K
9501,27,?,HS-grad,Married-civ-spouse,Wife,White,Female,40,>50K
9502,61,Private,Some-college,Married-civ-spouse,Husband,White,Male,40,<=50K
9503,33,Private,Bachelors,Married-civ-spouse,Husband,White,Male,25,>50K
9504,46,Self-emp-inc,Bachelors,Married-civ-spouse,Husband,White,Male,42,>50K
9505,29,Private,10th,Separated,Unmarried,White,Female,40,<=50K
9506,40,Local-gov,Some-college,Divorced,Unmarried,White,Male,40,<=50K
9507,43,State-gov,HS-grad,Married-civ-spouse,Husband,White,Male,38,>50K
9508,24,Private,HS-grad,Never-married,Not-in-family,White,Male,40,<=50K
9509,29,Private,Some-college,Married-civ-spouse,Husband,White,Male,60,<=50K
9510,61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Wife,Black,Female,17,<=50K
9511,48,Private,11th,Divorced,Not-in-family,White,Female,34,<=50K
9512,19,Private,Some-college,Never-married,Own-child,White,Male,20,<=50K
9513,30,Private,Some-college,Never-married,Not-in-family,White,Female,40,<=50K
9514,24,Private,Some-college,Never-married,Not-in-family,White,Male,30,<=50K
9515,39,Local-gov,Masters,Never-married,Unmarried,White,Female,43,<=50K
9516,46,Self-emp-inc,Some-college,Divorced,Unmarried,White,Female,60,<=50K
9517,40,Private,HS-grad,Married-civ-spouse,Husband,White,Male,72,>50K
9518,27,Local-gov,Bachelors,Never-married,Own-child,White,Female,40,<=50K
9519,25,Private,Masters,Never-married,Own-child,White,Female,40,<=50K
9520,31,Private,11th,Never-married,Not-in-family,White,Male,40,<=50K
9521,58,Private,Bachelors,Divorced,Not-in-family,White,Male,45,<=50K
9522,33,Private,HS-grad,Married-civ-spouse,Wife,White,Female,42,>50K
9523,40,Private,HS-grad,Widowed,Unmarried,White,Female,25,<=50K
9524,40,Self-emp-inc,Masters,Married-civ-spouse,Husband,White,Male,70,>50K
9525,31,Private,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9526,33,Private,HS-grad,Separated,Unmarried,Asian-Pac-Islander,Female,48,<=50K
9527,49,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,45,<=50K
9528,24,Private,Assoc-voc,Never-married,Own-child,White,Male,40,<=50K
9529,46,Private,HS-grad,Never-married,Unmarried,White,Male,40,<=50K
9530,58,Local-gov,Masters,Married-civ-spouse,Husband,White,Male,40,>50K
9531,20,Private,Some-college,Never-married,Own-child,White,Female,20,<=50K
9532,65,?,HS-grad,Widowed,Unmarried,White,Male,40,<=50K
9533,43,Private,Some-college,Married-civ-spouse,Wife,White,Female,40,<=50K
9534,48,Self-emp-not-inc,Masters,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,50,<=50K
9535,41,Private,Some-college,Married-civ-spouse,Husband,White,Male,54,<=50K
9536,27,State-gov,Some-college,Separated,Not-in-family,White,Female,30,<=50K
9537,52,?,Some-college,Married-civ-spouse,Husband,White,Male,12,<=50K
9538,26,Private,HS-grad,Never-married,Other-relative,Asian-Pac-Islander,Male,60,<=50K
9539,52,Local-gov,HS-grad,Married-civ-spouse,Husband,White,Male,40,<=50K
9540,52,Local-gov,Some-college,Divorced,Not-in-family,White,Female,38,<=50K
9541,19,Private,HS-grad,Never-married,Own-child,Black,Male,30,<=50K
9542,39,Local-gov,Some-college,Divorced,Own-child,White,Female,45,<=50K
9543,47,Private,Some-college,Divorced,Unmarried,White,Female,40,<=50K
9544,27,Private,HS-grad,Divorced,Other-relative,Other,Male,40,<=50K
9545,48,Private,Some-college,Divorced,Not-in-family,White,Male,40,<=50K
9546,50,Private,HS-grad,Separated,Unmarried,White,Female,35,<=50K
9547,60,Private,Some-college,Married-civ-spouse,Husband,White,Male,60,<=50K
9548,28,Private,Assoc-acdm,Married-civ-spouse,Husband,White,Male,45,>50K
9549,47,Federal-gov,HS-grad,Divorced,Unmarried,Black,Female,40,<=50K
9550,69,?,Bachelors,Married-civ-spouse,Husband,White,Male,20,<=50K
9551,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,66,<=50K
